,timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,unknown_87,unknown_88,heart_rate,cadence,temperature,fractional_cadence,eE,rE,pwr,tpRE,frnrRE
2076,2022-05-04T14:20:30+00:00,38.77403296530247,-77.05178970471025,6.891970000000001,-14.800000000000011,-14.800000000000011,12.362400000000001,12.362400000000001,,300,153,92,21,0.0,-1.0,852.79541015625,108.7210464477539,,1.69007408618927
2077,2022-05-04T14:20:31+00:00,38.77405668608844,-77.05178341828287,6.89466,-15.0,-15.0,12.294,12.294,,300,153,92,21,0.0,-1.0,852.79541015625,108.7210464477539,,1.69007408618927
2078,2022-05-04T14:20:32+00:00,38.77408392727375,-77.05177855677903,6.89771,-14.800000000000011,-14.800000000000011,12.294,12.294,,300,153,92,21,0.0,-1.0,852.79541015625,108.7210464477539,,1.68545651435852
2079,2022-05-04T14:20:33+00:00,38.774108067154884,-77.05177076160908,6.90046,-14.800000000000011,-14.800000000000011,12.261600000000001,12.261600000000001,,300,153,92,21,0.0,-1.0,852.79541015625,108.7210464477539,,1.671603441238403
2080,2022-05-04T14:20:34+00:00,38.77413631416857,-77.0517589431256,6.90376,-14.800000000000011,-14.800000000000011,12.1608,12.1608,,300,153,93,21,0.0,-1.0,852.6718139648438,108.7210464477539,,1.6623680591583252
2081,2022-05-04T14:20:35+00:00,38.77417277544737,-77.05174326896667,6.9080200000000005,-14.800000000000011,-14.800000000000011,12.0924,12.0924,,300,153,93,21,0.0,-1.0,852.6718139648438,108.7210464477539,,1.653132557868957
2082,2022-05-04T14:20:36+00:00,38.77419574186206,-77.05173103138804,6.91078,-14.800000000000011,-14.800000000000011,12.024,12.024,,300,153,93,21,0.0,-1.0,852.6718139648438,108.7210464477539,,1.6392794847488399
2083,2022-05-04T14:20:37+00:00,38.774231700226665,-77.05171803943813,6.91492,-14.600000000000023,-14.600000000000023,11.9232,11.9232,,300,153,93,21,0.0,-1.0,852.6718139648438,108.7210464477539,,1.6392794847488399
2084,2022-05-04T14:20:38+00:00,38.77425701357424,-77.05170814879239,6.917859999999999,-14.399999999999977,-14.399999999999977,11.9232,11.9232,,300,153,93,21,0.0,-1.0,852.6718139648438,108.7210464477539,,1.63466191291809
2085,2022-05-04T14:20:39+00:00,38.7742814887315,-77.05169599503279,6.92078,-14.399999999999977,-14.399999999999977,11.9232,11.9232,,100,154,92,21,0.0,-1.0,852.5637817382812,108.7210464477539,,1.6485151052474971
2086,2022-05-04T14:20:40+00:00,38.774304958060384,-77.05167981795967,6.92373,-14.600000000000023,-14.600000000000023,11.959200000000001,11.959200000000001,,100,153,92,21,0.0,-1.0,852.5637817382812,108.7210464477539,,1.643897294998169
2087,2022-05-04T14:20:41+00:00,38.77432591281831,-77.05166741274297,6.926279999999999,-14.399999999999977,-14.399999999999977,11.959200000000001,11.959200000000001,,100,152,92,21,0.0,-1.0,852.5637817382812,108.7210464477539,,1.643897294998169
2088,2022-05-04T14:20:42+00:00,38.774347538128495,-77.05165634863079,6.928850000000001,-14.600000000000023,-14.600000000000023,11.959200000000001,11.959200000000001,,100,152,92,21,0.0,-1.0,852.5637817382812,108.7210464477539,,1.643897294998169
2089,2022-05-04T14:20:43+00:00,38.77437167800963,-77.05164067447186,6.931859999999999,-14.800000000000011,-14.800000000000011,11.959200000000001,11.959200000000001,,100,153,92,21,0.0,-1.0,852.5637817382812,108.7210464477539,,1.6392794847488399
2090,2022-05-04T14:20:44+00:00,38.77439816482365,-77.05163011327386,6.93493,-14.800000000000011,-14.800000000000011,11.9232,11.9232,,100,153,92,21,0.0,-1.0,852.3779296875,108.7210464477539,,1.620808720588684
2091,2022-05-04T14:20:45+00:00,38.774420293048024,-77.05162432976067,6.93742,-14.600000000000023,-14.600000000000023,11.79,11.79,,100,153,94,21,0.0,-1.0,852.3779296875,108.7210464477539,,1.602338075637817
2092,2022-05-04T14:20:46+00:00,38.77444954589009,-77.05161988735199,6.94068,-14.399999999999977,-14.399999999999977,11.6568,11.6568,,100,153,94,21,0.0,-1.0,852.3779296875,108.7210464477539,,1.602338075637817
2093,2022-05-04T14:20:47+00:00,38.7744873482734,-77.05161443911493,6.94489,-14.399999999999977,-14.399999999999977,11.6568,11.6568,,100,154,94,21,0.0,-1.0,852.3779296875,108.7210464477539,,1.597720384597778
2094,2022-05-04T14:20:48+00:00,38.77454191446304,-77.05160781741142,6.9509799999999995,-14.399999999999977,-14.399999999999977,11.620800000000001,11.620800000000001,,300,153,93,21,0.0,-1.0,852.3779296875,99.40592193603516,,1.579249501228332
2095,2022-05-04T14:20:49+00:00,38.77458147704601,-77.05160505138338,6.95538,-14.399999999999977,-14.399999999999977,11.620800000000001,11.620800000000001,,300,153,92,21,0.0,-1.0,852.2698974609375,99.40592193603516,,1.579249501228332
2096,2022-05-04T14:20:50+00:00,38.77462204545736,-77.05160488374531,6.95988,-14.399999999999977,-14.399999999999977,11.620800000000001,11.620800000000001,,300,153,92,21,0.0,-1.0,852.2698974609375,99.40592193603516,,1.597720384597778
