time,latitude,longitude,elevation,pointxyz,distance,elevation_change,cum_elevation,cum_distance,step_feet
,39.66099,-77.01092,221.7,"(39.66099, -77.01092, 221.7)",0.00776598,-0.10000000000002274,13.399999999999977,4.8537102500000024,41.004374399999996
,39.6611,-77.01089,220.0,"(39.6611, -77.01089, 220.0)",0.00776598,-1.6999999999999886,11.699999999999989,4.861476230000003,41.004374399999996
,39.66125,-77.01083,218.1,"(39.66125, -77.01083, 218.1)",0.01084426,-1.9000000000000057,9.799999999999983,4.872320490000003,57.2576928
,39.66148,-77.01078,214.7,"(39.66148, -77.01078, 214.7)",0.01611249,-3.4000000000000057,6.399999999999977,4.888432980000003,85.0739472
,39.66153,-77.01077,213.9,"(39.66153, -77.01077, 213.9)",0.00349538,-0.799999999999983,5.599999999999994,4.891928360000003,18.4556064
,39.66172,-77.01075,211.6,"(39.66172, -77.01075, 211.6)",0.01317078,-2.3000000000000114,3.299999999999983,4.9050991400000035,69.5417184
,39.66176,-77.01075,211.0,"(39.66176, -77.01075, 211.0)",0.00276374,-0.5999999999999943,2.6999999999999886,4.907862880000003,14.5925472
,39.6618,-77.01074,210.6,"(39.6618, -77.01074, 210.6)",0.00281446,-0.4000000000000057,2.299999999999983,4.910677340000003,14.8603488
,39.662,-77.01069,208.2,"(39.662, -77.01069, 208.2)",0.01407227,-2.4000000000000057,-0.10000000000002274,4.924749610000003,74.3015856
,39.6621,-77.01065,207.3,"(39.6621, -77.01065, 207.3)",0.0072295,-0.8999999999999773,-1.0,4.931979110000003,38.17176
,39.6622,-77.01062,206.7,"(39.6622, -77.01062, 206.7)",0.00709121,-0.6000000000000227,-1.6000000000000227,4.939070320000003,37.4415888
,39.66223,-77.0106,206.6,"(39.66223, -77.0106, 206.6)",0.00232984,-0.09999999999999432,-1.700000000000017,4.941400160000002,12.301555200000001
,39.66233,-77.01057,206.1,"(39.66233, -77.01057, 206.1)",0.00709121,-0.5,-2.200000000000017,4.948491370000002,37.4415888
,39.66245,-77.01053,205.0,"(39.66245, -77.01053, 205.0)",0.00855983,-1.0999999999999943,-3.3000000000000114,4.957051200000002,45.195902399999994
