time,latitude,longitude,elevation,pointxyz,distance,mph,elevation_change,cum_elevation,cum_distance,second,elapsed_time,step_feet,moving_time,mile_num,grade_section
2018-04-07 20:06:01+00:00,38.75251645222306,-77.39244542084634,32.599998474121094,"(38.75251645222306, -77.39244542084634, 32.599998474121094)",0.00767695,27.63702,-1.0,-71.4000015258789,48.34701777000011,13743,3:49:03,40.534296,1,49.0,484.0
2018-04-07 20:06:02+00:00,38.75251234509051,-77.3924648668617,32.400001525878906,"(38.75251234509051, -77.3924648668617, 32.400001525878906)",0.00108556,3.908016,-0.1999969482421875,-71.5999984741211,48.34810333000011,13744,3:49:04,5.731756799999999,1,49.0,484.0
2018-04-07 20:06:06+00:00,38.75249641947448,-77.39254424348474,33.599998474121094,"(38.75249641947448, -77.39254424348474, 33.599998474121094)",0.00441633,15.898788,1.1999969482421875,-70.4000015258789,48.352519660000105,13745,3:49:05,23.318222400000003,1,49.0,484.0
2018-04-07 20:06:13+00:00,38.75246532261372,-77.39276929758489,32.79999923706055,"(38.752465322613716, -77.39276929758489, 32.79999923706055)",0.01231547,44.335692,-0.7999992370605469,-71.20000076293945,48.3648351300001,13746,3:49:06,65.0256816,1,49.0,484.0
2018-04-07 20:06:20+00:00,38.752448223531246,-77.39298798143864,32.400001525878906,"(38.752448223531246, -77.39298798143864, 32.400001525878906)",0.01184243,42.632748,-0.3999977111816406,-71.5999984741211,48.3766775600001,13747,3:49:07,62.5280304,1,49.0,484.0
2018-04-07 20:06:21+00:00,38.75244604423642,-77.39301647990942,32.400001525878906,"(38.75244604423642, -77.39301647990942, 32.400001525878906)",0.00154295,5.55462,0.0,-71.5999984741211,48.378220510000105,13748,3:49:08,8.146776,1,49.0,484.0
2018-04-07 20:06:27+00:00,38.75245568342507,-77.39317833445966,31.200000762939453,"(38.75245568342507, -77.39317833445966, 31.200000762939453)",0.00874661,31.487796,-1.2000007629394531,-72.79999923706055,48.38696712000011,13749,3:49:09,46.1821008,1,49.0,484.0
2018-04-07 20:06:29+00:00,38.75246146693826,-77.39323248155415,30.799999237060547,"(38.75246146693826, -77.39323248155415, 30.799999237060547)",0.00294485,10.60146,-0.4000015258789062,-73.20000076293945,48.38991197000011,13750,3:49:10,15.548808,1,49.0,484.0
2018-04-07 20:06:34+00:00,38.75245928764343,-77.3933835234493,31.799999237060547,"(38.75245928764343, -77.3933835234493, 31.799999237060547)",0.00813999,29.303964,1.0,-72.20000076293945,48.3980519600001,13751,3:49:11,42.9791472,1,49.0,484.0
2018-04-07 20:06:37+00:00,38.7524560187012,-77.39347329363227,30.200000762939453,"(38.752456018701196, -77.39347329363227, 30.200000762939453)",0.00484236,17.432496,-1.5999984741210938,-73.79999923706055,48.4028943200001,13752,3:49:12,25.5676608,1,49.0,485.0
