time,latitude,longitude,elevation,pointxyz,euc_dist,distance,euc_mph,elevation_change,cum_elevation,cum_distance,5sec_rolling_elv,second,elapsed_time,step_feet,moving_time
2021-11-19 15:46:39+00:00,38.77491314895451,-77.06153919920325,-23.600000381469727,"(38.77491314895451, -77.06153919920325, -23.600000381469727)",0.0020430898617898,0.00203467,7.355123502443462,-0.2000007629394531,-20.600000381469727,6.133408619999993,-0.1200000762939453,3226,0:53:46,10.78751447025041,1
2021-11-19 15:46:40+00:00,38.77491164021194,-77.06150349229574,-23.600000381469727,"(38.77491164021194, -77.06150349229574, -23.600000381469727)",0.0019308825134429,0.00192621,6.951177048394788,0.0,-20.600000381469727,6.135334829999993,-0.0799999237060546,3227,0:53:47,10.195059670979022,1
2021-11-19 15:46:41+00:00,38.77491063438356,-77.06146845594049,-23.600000381469727,"(38.77491063438356, -77.06146845594049, -23.600000381469727)",0.0018931396445146,0.00188855,6.815302720252789,0.0,-20.600000381469727,6.137223379999993,-0.0799999237060546,3228,0:53:48,9.995777323037425,1
2021-11-19 15:46:42+00:00,38.77490392886102,-77.0614317432046,-23.799999237060547,"(38.77490392886102, -77.0614317432046, -23.799999237060547)",0.002039168030048,0.00203112,7.341004908172821,-0.1999988555908203,-20.799999237060547,6.139254499999993,-0.0799999237060546,3229,0:53:49,10.76680719865347,1
2021-11-19 15:46:43+00:00,38.774904096499085,-77.06138933077455,-23.799999237060547,"(38.774904096499085, -77.06138933077455, -23.799999237060547)",0.0022901852401686,0.00228462,8.244666864607012,0.0,-20.799999237060547,6.141539119999993,-0.0799999237060546,3230,0:53:50,12.092178068090284,1
2021-11-19 15:46:44+00:00,38.77489730715752,-77.06134716980159,-24.0,"(38.77489730715752, -77.06134716980159, -24.0)",0.0023273449822999,0.00231899,8.37844193627994,-0.2000007629394531,-21.0,6.143858109999993,-0.0799999237060546,3231,0:53:51,12.28838150654391,1
2021-11-19 15:46:45+00:00,38.77489672042429,-77.06130551174283,-24.200000762939453,"(38.774896720424294, -77.06130551174283, -24.200000762939453)",0.0022529843879049,0.00224432,8.110743796457642,-0.2000007629394531,-21.200000762939453,6.146102429999993,-0.1200000762939453,3232,0:53:52,11.895757568137874,1
2021-11-19 15:46:46+00:00,38.77488733269274,-77.06126796081662,-24.200000762939453,"(38.77488733269274, -77.06126796081662, -24.200000762939453)",0.0021285415302859,0.00212418,7.662749509029428,0.0,-21.200000762939453,6.148226609999993,-0.1200000762939453,3233,0:53:53,11.238699279909827,1
2021-11-19 15:46:47+00:00,38.77487786114216,-77.06122965551913,-24.200000762939453,"(38.77487786114216, -77.06122965551913, -24.200000762939453)",0.0021691148902607,0.00216465,7.808813604938576,0.0,-21.200000762939453,6.150391259999993,-0.0800003051757812,3234,0:53:54,11.452926620576578,1
2021-11-19 15:46:48+00:00,38.77488473430276,-77.06118858419359,-24.200000762939453,"(38.77488473430276, -77.06118858419359, -24.200000762939453)",0.0022678512739701,0.00226275,8.164264586292477,0.0,-21.200000762939453,6.152654009999993,-0.0800003051757812,3235,0:53:55,11.9742547265623,1
2021-11-19 15:46:49+00:00,38.77488565631211,-77.06114868633449,-24.200000762939453,"(38.77488565631211, -77.06114868633449, -24.200000762939453)",0.0021553151660826,0.00215009,7.759134597897402,0.0,-21.200000762939453,6.154804099999993,-0.0400001525878906,3236,0:53:56,11.38006407691619,1
2021-11-19 15:46:50+00:00,38.77488599158824,-77.06111096777022,-24.200000762939453,"(38.774885991588235, -77.06111096777022, -24.200000762939453)",0.0020368318604838,0.00203188,7.3325946977417855,0.0,-21.200000762939453,6.156835979999992,0.0,3237,0:53:57,10.75447222335462,1
2021-11-19 15:46:51+00:00,38.77489211037755,-77.06107115373015,-24.200000762939453,"(38.77489211037755, -77.06107115373015, -24.200000762939453)",0.0021908900731443,0.0021859,7.887204263319687,0.0,-21.200000762939453,6.159021879999992,0.0,3238,0:53:58,11.567899586202207,1
2021-11-19 15:46:52+00:00,38.77489881590009,-77.06103066913784,-24.200000762939453,"(38.77489881590009, -77.06103066913784, -24.200000762939453)",0.0022344563886971,0.00222942,8.044042999309827,0.0,-21.200000762939453,6.161251299999992,0.0,3239,0:53:59,11.79792973232108,1
2021-11-19 15:46:53+00:00,38.77489839680493,-77.06099387258291,-24.200000762939453,"(38.77489839680493, -77.06099387258291, -24.200000762939453)",0.0019871244856801,0.0019823,7.153648148448532,0.0,-21.200000762939453,6.163233599999992,0.0,3240,0:54:00,10.49201728439118,1
2021-11-19 15:46:54+00:00,38.774908035993576,-77.06095397472382,-24.200000762939453,"(38.774908035993576, -77.06095397472382, -24.200000762939453)",0.0022546468372009,0.00224997,8.116728613923357,0.0,-21.200000762939453,6.165483569999992,0.0,3241,0:54:01,11.904535300420925,1
2021-11-19 15:46:55+00:00,38.77491264604032,-77.06091055646539,-24.200000762939453,"(38.77491264604032, -77.06091055646539, -24.200000762939453)",0.0023659356779884,0.00236036,8.517368440758439,0.0,-21.200000762939453,6.167843929999992,0.0,3242,0:54:02,12.492140379779045,1
2021-11-19 15:46:56+00:00,38.774908035993576,-77.06086864694953,-24.200000762939453,"(38.774908035993576, -77.06086864694953, -24.200000762939453)",0.0022852331345771,0.00227986,8.226839284477633,0.0,-21.200000762939453,6.170123789999992,0.0,3243,0:54:03,12.066030950567194,1
2021-11-19 15:46:57+00:00,38.7749070301652,-77.06083143129945,-24.399999618530277,"(38.774907030165195, -77.06083143129945, -24.399999618530273)",0.0020143188528793,0.00200587,7.251547870365558,-0.1999988555908203,-21.399999618530277,6.172129659999992,-0.039999771118164,3244,0:54:04,10.635603543202818,1
2021-11-19 15:46:58+00:00,38.774901665747166,-77.06078851595521,-24.399999618530277,"(38.774901665747166, -77.06078851595521, -24.399999618530273)",0.0023466698774595,0.00234121,8.44801155885433,0.0,-21.399999618530277,6.174470869999992,-0.039999771118164,3245,0:54:05,12.39041695298635,1
2021-11-19 15:46:59+00:00,38.77489948645234,-77.06074669025838,-24.600000381469727,"(38.77489948645234, -77.06074669025838, -24.600000381469727)",0.0022666502813898,0.00225801,8.15994101300359,-0.2000007629394531,-21.600000381469727,6.176728879999992,-0.0799999237060546,3246,0:54:06,11.9679134857386,1
2021-11-19 15:47:00+00:00,38.77489772625268,-77.06070670858026,-24.399999618530277,"(38.774897726252675, -77.06070670858026, -24.399999618530273)",0.0021656410041596,0.00215709,7.796307614974726,0.2000007629394531,-21.399999618530277,6.178885969999992,-0.039999771118164,3247,0:54:07,11.43458450196293,1
2021-11-19 15:47:01+00:00,38.77489320002496,-77.06066790036857,-24.0,"(38.77489320002496, -77.06066790036857, -24.0)",0.0021322192807025,0.00211371,7.675989410529179,0.3999996185302734,-21.0,6.180999679999991,0.0400001525878906,3248,0:54:08,11.258117802109462,1
2021-11-19 15:47:02+00:00,38.77488850615919,-77.0606280863285,-24.0,"(38.774888506159186, -77.0606280863285, -24.0)",0.0021740951412383,0.00216901,7.826742508458161,0.0,-21.0,6.183168689999992,0.0799999237060546,3249,0:54:09,11.479222345738638,1
2021-11-19 15:47:03+00:00,38.7748861592263,-77.06058860756457,-23.799999237060547,"(38.7748861592263, -77.06058860756457, -23.799999237060547)",0.0021412500123646,0.00213274,7.70850004451287,0.2000007629394531,-20.799999237060547,6.185301429999992,0.1200000762939453,3250,0:54:10,11.305800065285542,1
2021-11-19 15:47:04+00:00,38.77489160746336,-77.06054569222033,-23.799999237060547,"(38.77489160746336, -77.06054569222033, -23.799999237060547)",0.0023475890081413,0.00234213,8.451320429308689,0.0,-20.799999237060547,6.187643559999992,0.1600002288818359,3251,0:54:11,12.395269962986076,1
2021-11-19 15:47:05+00:00,38.77489361912012,-77.0605038665235,-24.0,"(38.77489361912012, -77.0605038665235, -24.0)",0.0022659130053273,0.00225727,8.157286819178447,-0.2000007629394531,-21.0,6.189900829999992,0.0799999237060546,3252,0:54:12,11.964020668128388,1
2021-11-19 15:47:06+00:00,38.77489311620593,-77.06046547740698,-24.200000762939453,"(38.77489311620593, -77.06046547740698, -24.200000762939453)",0.0020766686247682,0.00206816,7.476007049165822,-0.2000007629394531,-21.200000762939453,6.191968989999992,-0.0400001525878906,3253,0:54:13,10.96481033877654,1
2021-11-19 15:47:07+00:00,38.77489252947271,-77.06042759120464,-24.200000762939453,"(38.77489252947271, -77.06042759120464, -24.200000762939453)",0.0020461526669881,0.00204118,7.366149601157518,0.0,-21.200000762939453,6.194010169999992,-0.0400001525878906,3254,0:54:14,10.803686081697691,1
2021-11-19 15:47:08+00:00,38.77488884143531,-77.06039004027843,-24.600000381469727,"(38.77488884143531, -77.06039004027843, -24.600000381469727)",0.0020575898987825,0.00203871,7.40732363561701,-0.3999996185302734,-21.600000381469727,6.196048879999992,-0.1600002288818359,3255,0:54:15,10.864074665571614,1
