time,latitude,longitude,elevation,pointxyz,euc_dist,flat_dist,euc_ mph,flat_mph,elevation_change,5sec_rolling_elv,second,elapsed_time,step_feet,cum_dist,moving_time
2021-11-19 14:52:53+00:00,38.79649353213608,-77.04552322626114,-3.0,"(38.79649353213608, -77.04552322626114, -3.0)",0.0,0.0,0.0,0.0,0.0,,0,0:00:00,0.0,0.0,0
2021-11-19 14:52:54+00:00,38.79648883827031,-77.04551886767149,-3.0,"(38.79648883827031, -77.04551886767149, -3.0)",0.0004002383309421717,0.0004002383309421717,1.440857991391818,1.440857991391818,0.0,,1,0:00:01,2.1132583873746666,0.0004002383309421717,1
2021-11-19 14:52:55+00:00,38.796473080292344,-77.04550998285413,-3.0,"(38.796473080292344, -77.04550998285413, -3.0)",0.0011880841825531274,0.0011880841825531274,4.277103057191258,4.277103057191258,0.0,,2,0:00:02,6.273084483880512,0.001988560844437471,1
2021-11-19 14:52:56+00:00,38.79645690321922,-77.04550285823643,-3.0,"(38.79645690321922, -77.04550285823643, -3.0)",0.0011803016262289055,0.0011803016262289055,4.2490858544240595,4.2490858544240595,0.0,,3,0:00:03,6.231992586488621,0.004356946653219503,1
2021-11-19 14:52:57+00:00,38.796427231281996,-77.04549883492291,-2.799999952316284,"(38.796427231281996, -77.04549883492291, -2.799999952316284)",0.0020617383549908267,0.0020582431920387408,7.422258077966976,7.409675491339467,0.20000004768371582,0.04000000953674317,4,0:00:04,10.867524053964551,0.007595491471487149,1
2021-11-19 14:52:58+00:00,38.79639437422156,-77.04550009220839,-2.4000000953674316,"(38.79639437422156, -77.04550009220839, -2.4000000953674316)",0.0022801425534885534,0.002267476594240395,8.208513192558792,8.162915739265422,0.39999985694885254,0.11999998092651368,5,0:00:05,11.972276417589287,0.011921211257766285,1
2021-11-19 14:52:59+00:00,38.796363696455956,-77.04550453461707,-2.0,"(38.796363696455956, -77.04550453461707, -2.0)",0.002143159054408256,0.002129678544998345,7.715372595869722,7.666842761994042,0.40000009536743164,0.2,6,0:00:06,11.244702717591261,0.016318366397005027,1
2021-11-19 14:53:00+00:00,38.79633595235646,-77.04551107250154,-2.0,"(38.79633595235646, -77.04551107250154, -2.0)",0.0019460410647221273,0.0019460410647221273,7.005747832999658,7.005747832999658,0.0,0.2,7,0:00:07,10.275096821732832,0.0203940860067255,1
2021-11-19 14:53:01+00:00,38.79630737006664,-77.04551576636732,-2.0,"(38.79630737006664, -77.04551576636732, -2.0)",0.0019878044397415593,0.0019878044397415593,7.156095983069614,7.156095983069614,0.0,0.2,8,0:00:08,10.495607441835434,0.024327931511189185,1
2021-11-19 14:53:02+00:00,38.79628079943359,-77.04552314244211,-2.0,"(38.79628079943359, -77.04552314244211, -2.0)",0.0018755777062753707,0.0018755777062753707,6.752079742591334,6.752079742591334,0.0,0.15999999046325683,9,0:00:09,9.903050289133958,0.028191313657206115,1
2021-11-19 14:53:03+00:00,38.79624827764928,-77.04553068615496,-2.200000047683716,"(38.79624827764928, -77.04553068615496, -2.200000047683716)",0.0022831495327071717,0.002279993811797418,8.219338317745818,8.207977722470705,-0.20000004768371582,0.04000000953674317,10,0:00:10,12.038367326290368,0.0323468851752789,1
2021-11-19 14:53:04+00:00,38.79621349275112,-77.04553806222975,-2.4000000953674316,"(38.79621349275112, -77.04553806222975, -2.4000000953674316)",0.0024352123505975726,0.0024322539311586074,8.766764462151261,8.756114152170987,-0.20000004768371582,-0.08000001907348633,11,0:00:11,12.842300756517448,0.03705913291823493,1
2021-11-19 14:53:05+00:00,38.79617736674845,-77.0455424208194,-2.4000000953674316,"(38.79617736674845, -77.0455424208194, -2.4000000953674316)",0.002503032897278224,0.002503032897278224,9.010918430201606,9.010918430201606,0.0,-0.08000001907348633,12,0:00:12,13.216013697629023,0.04199441974667176,1
2021-11-19 14:53:06+00:00,38.79614409059286,-77.04554996453226,-2.5999999046325684,"(38.79614409059286, -77.04554996453226, -2.5999999046325684)",0.002334298262577239,0.002331211789206833,8.40347374527806,8.392362441144599,-0.19999980926513672,-0.11999998092651368,13,0:00:13,12.308798247012078,0.046828664433156815,1
2021-11-19 14:53:07+00:00,38.79611584357917,-77.04555943608284,-2.5999999046325684,"(38.79611584357917, -77.04555943608284, -2.5999999046325684)",0.002014427680807805,0.002014427680807805,7.251939650908098,7.251939650908098,0.0,-0.11999998092651368,14,0:00:14,10.636178154665211,0.05117430390317145,1
2021-11-19 14:53:08+00:00,38.79608918912709,-77.04556706361473,-2.5999999046325684,"(38.79608918912709, -77.04556706361473, -2.5999999046325684)",0.001884147969968527,0.001884147969968527,6.782932691886697,6.782932691886697,0.0,-0.07999997138977051,15,0:00:15,9.948301281433823,0.05507287955394778,1
2021-11-19 14:53:09+00:00,38.79605800844729,-77.04556773416698,-2.5999999046325684,"(38.79605800844729, -77.04556773416698, -2.5999999046325684)",0.0021511293352663927,0.0021511293352663927,7.744065606959014,7.744065606959014,0.0,-0.039999961853027344,16,0:00:16,11.357962890206553,0.0591081568591827,1
2021-11-19 14:53:10+00:00,38.79602230153978,-77.04557695426047,-2.5999999046325684,"(38.79602230153978, -77.04557695426047, -2.5999999046325684)",0.0025128251980621207,0.0025128251980621207,9.046170713023635,9.046170713023635,0.0,-0.039999961853027344,17,0:00:17,13.267717045767997,0.06377211139251121,1
2021-11-19 14:53:11+00:00,38.79598215222359,-77.04558625817299,-2.799999952316284,"(38.79598215222359, -77.04558625817299, -2.799999952316284)",0.0028172042853561513,0.0028146473986207596,10.141935427282144,10.132730635034735,-0.20000004768371582,-0.04000000953674317,18,0:00:18,14.861338264717611,0.0690995839891941,1
2021-11-19 14:53:12+00:00,38.79594921134412,-77.04559681937099,-2.799999952316284,"(38.79594921134412, -77.04559681937099, -2.799999952316284)",0.0023426711845407097,0.0023426711845407097,8.433616264346554,8.433616264346554,0.0,-0.04000000953674317,19,0:00:19,12.369303854374948,0.07425690257235557,1
2021-11-19 14:53:13+00:00,38.795920461416245,-77.04560243524611,-3.200000047683716,"(38.795920461416245, -77.04560243524611, -3.200000047683716)",0.002020494280177894,0.002006189699097711,7.2737794086404195,7.22228291675176,-0.40000009536743164,-0.12000002861022949,20,0:00:20,10.592681611235914,0.07860576345599399,1
2021-11-19 14:53:14+00:00,38.79588886164129,-77.04560394398868,-3.0,"(38.79588886164129, -77.04560394398868, -3.0)",0.0021845530156268515,0.002181254655288537,7.864390856256665,7.852516759038734,0.20000004768371582,-0.08000001907348633,21,0:00:21,11.517024579923476,0.08279320781038024,1
2021-11-19 14:53:15+00:00,38.79585801623762,-77.04560486599803,-3.200000047683716,"(38.79585801623762, -77.04560486599803, -3.200000047683716)",0.002131659926724498,0.002128279595433043,7.6739757362081935,7.661806543558955,-0.20000004768371582,-0.12000002861022949,22,0:00:22,11.237316263886466,0.08710274206110183,1
2021-11-19 14:53:16+00:00,38.79582951776683,-77.04561199061573,-3.200000047683716,"(38.79582951776683, -77.04561199061573, -3.200000047683716)",0.0020030762291825665,0.0020030762291825665,7.211074425057239,7.211074425057239,0.0,-0.08000001907348633,23,0:00:23,10.576242490083951,0.09123409788571744,1
2021-11-19 14:53:17+00:00,38.79580135457218,-77.04561945050955,-3.4000000953674316,"(38.79580135457218, -77.04561945050955, -3.4000000953674316)",0.0019876044132166796,0.0019839786532551114,7.155375887580047,7.142323151718401,-0.20000004768371582,-0.12000002861022949,24,0:00:24,10.475407289186988,0.09522115276815513,1
2021-11-19 14:53:18+00:00,38.795772856101394,-77.04562372528017,-3.4000000953674316,"(38.795772856101394, -77.04562372528017, -3.4000000953674316)",0.001979305089302396,0.001979305089302396,7.125498321488625,7.125498321488625,0.0,-0.04000000953674317,25,0:00:25,10.450730871516651,0.09918443651071264,1
2021-11-19 14:53:19+00:00,38.7957482971251,-77.04562615603209,-3.4000000953674316,"(38.7957482971251, -77.04562615603209, -3.4000000953674316)",0.0016991376422937391,0.0016991376422937391,6.116895512257461,6.116895512257461,0.0,-0.08000001907348633,26,0:00:26,8.971446751310943,0.10286287924230877,1
2021-11-19 14:53:20+00:00,38.795721139758825,-77.0456272456795,-3.200000047683716,"(38.795721139758825, -77.0456272456795, -3.200000047683716)",0.0018780597961067349,0.0018742221295476199,6.761015265984246,6.747199666371431,0.20000004768371582,0.0,27,0:00:27,9.895892844011433,0.10643623901415013,1
2021-11-19 14:53:21+00:00,38.79569205455482,-77.04562732949853,-3.0,"(38.79569205455482, -77.04562732949853, -3.0)",0.0020098705871824537,0.0020062850670716477,7.235534113856834,7.222626241457932,0.20000004768371582,0.04000000953674317,28,0:00:28,10.5931851541383,0.1103167462107694,1
2021-11-19 14:53:22+00:00,38.79565601237118,-77.04563269391656,-2.799999952316284,"(38.79565601237118, -77.04563269391656, -2.799999952316284)",0.0025058509721391496,0.002502976046170691,9.021063499700938,9.010713766214488,0.20000004768371582,0.12000002861022949,29,0:00:29,13.215713523781249,0.11482600732401173,1
2021-11-19 14:53:23+00:00,38.7956169527024,-77.0456375554204,-2.799999952316284,"(38.7956169527024, -77.0456375554204, -2.799999952316284)",0.0027070630999826654,0.0027070630999826654,9.745427159937595,9.745427159937595,0.0,0.12000002861022949,30,0:00:30,14.293293167908473,0.12003604647016508,1
2021-11-19 14:53:24+00:00,38.79557621665299,-77.04564325511456,-2.5999999046325684,"(38.79557621665299, -77.04564325511456, -2.5999999046325684)",0.0028292888871915235,0.0028267429314175344,10.185439993889485,10.176274553103124,0.20000004768371582,0.16000003814697267,31,0:00:31,14.925202677884581,0.12556985250156527,1
2021-11-19 14:53:25+00:00,38.79553724080324,-77.04564778134227,-2.5999999046325684,"(38.79553724080324, -77.04564778134227, -2.5999999046325684)",0.0026996103950131826,0.0026996103950131826,9.718597422047457,9.718597422047457,0.0,0.12000002861022949,32,0:00:32,14.253942885669604,0.131096205827996,1
2021-11-19 14:53:26+00:00,38.79550262354314,-77.04565725289285,-2.799999952316284,"(38.79550262354314, -77.04565725289285, -2.799999952316284)",0.0024449496233907315,0.002442003000418309,8.801818644206634,8.791210801505912,-0.20000004768371582,0.04000000953674317,33,0:00:33,12.89377584220867,0.13623781922342748,1
2021-11-19 14:53:27+00:00,38.795460211113095,-77.04565783962607,-3.0,"(38.795460211113095, -77.04565783962607, -3.0)",0.0029282152407677847,0.002925755370737321,10.541574866764025,10.532719334654356,-0.20000004768371582,-0.04000000953674317,34,0:00:34,15.447988357493054,0.14160557759458312,1
2021-11-19 14:53:28+00:00,38.79541587084532,-77.04566094093025,-3.200000047683716,"(38.79541587084532, -77.04566094093025, -3.200000047683716)",0.0030654929885520483,0.003063143361972357,11.035774758787374,11.027316103100485,-0.20000004768371582,-0.08000001907348633,35,0:00:35,16.173396951214045,0.1475944763272928,1
2021-11-19 14:53:29+00:00,38.79538334906101,-77.04566781409085,-3.4000000953674316,"(38.79538334906101, -77.04566781409085, -3.4000000953674316)",0.0022769724462431383,0.00227380815243591,8.197100806475298,8.185709348769276,-0.20000004768371582,-0.16000003814697267,36,0:00:36,12.005707044861603,0.15293142784170108,1
2021-11-19 14:53:30+00:00,38.79535250365734,-77.04567334614694,-3.4000000953674316,"(38.79535250365734, -77.04567334614694, -3.4000000953674316)",0.002148552143071352,0.002148552143071352,7.734787715056867,7.734787715056867,0.0,-0.16000003814697267,37,0:00:37,11.344355315416738,0.15735378813720835,1
2021-11-19 14:53:31+00:00,38.79532610066235,-77.04567602835596,-3.4000000953674316,"(38.79532610066235, -77.04567602835596, -3.4000000953674316)",0.0018270090525973476,0.0018270090525973476,6.5772325893504515,6.5772325893504515,0.0,-0.12000002861022949,38,0:00:38,9.646607797713996,0.16132934933287704,1
2021-11-19 14:53:32+00:00,38.795296512544155,-77.04568172805011,-3.4000000953674316,"(38.795296512544155, -77.04568172805011, -3.4000000953674316)",0.002064031958907454,0.002064031958907454,7.430515052066834,7.430515052066834,0.0,-0.08000001907348633,39,0:00:39,10.898088743031357,0.16522039034438185,1
2021-11-19 14:53:33+00:00,38.7952646613121,-77.04568977467716,-3.4000000953674316,"(38.7952646613121, -77.04568977467716, -3.4000000953674316)",0.002239605866308059,0.002239605866308059,8.062581118709012,8.062581118709012,0.0,-0.04000000953674317,40,0:00:40,11.825118974106552,0.16952402816959736,1
