time,latitude,longitude,elevation
2021-11-19 14:53:49+00:00,38.79479401744902,-77.04578683711588,-2.799999952316284
2021-11-19 14:53:50+00:00,38.79476509988308,-77.04579773359,-3.0
2021-11-19 14:53:51+00:00,38.794732159003615,-77.04580578021705,-3.0
2021-11-19 14:53:52+00:00,38.79470122978091,-77.04581432975829,-3.200000047683716
2021-11-19 14:53:53+00:00,38.79467088729143,-77.04582246020436,-3.5999999046325684
2021-11-19 14:53:54+00:00,38.79464104771614,-77.04582606442273,-3.5999999046325684
2021-11-19 14:53:55+00:00,38.79461162723601,-77.04582950100303,-3.5999999046325684
2021-11-19 14:53:56+00:00,38.79458321258426,-77.04583553597331,-3.4000000953674316
2021-11-19 14:53:57+00:00,38.79455597139895,-77.04584458842874,-3.4000000953674316
2021-11-19 14:53:58+00:00,38.79452864639461,-77.04585246741772,-3.4000000953674316
2021-11-19 14:53:59+00:00,38.79449972882867,-77.04585766419768,-3.4000000953674316
2021-11-19 14:54:00+00:00,38.79446988925338,-77.0458619389683,-3.200000047683716
2021-11-19 14:54:01+00:00,38.794436948373914,-77.04586328007281,-3.0
2021-11-19 14:54:02+00:00,38.79440400749445,-77.0458656270057,-3.200000047683716
2021-11-19 14:54:03+00:00,38.7943719048053,-77.0458706561476,-3.200000047683716
2021-11-19 14:54:04+00:00,38.79433946684003,-77.04587987624109,-3.4000000953674316
2021-11-19 14:54:05+00:00,38.79431029781699,-77.04588775523007,-3.4000000953674316
2021-11-19 14:54:06+00:00,38.794282637536526,-77.04589571803808,-3.4000000953674316
2021-11-19 14:54:07+00:00,38.79425489343703,-77.04590225592256,-3.4000000953674316
2021-11-19 14:54:08+00:00,38.79422530531883,-77.04591575078666,-3.5999999046325684
2021-11-19 14:54:09+00:00,38.79419974051416,-77.04593176022172,-3.4000000953674316
2021-11-19 14:54:10+00:00,38.794177025556564,-77.04595028422773,-3.5999999046325684
2021-11-19 14:54:11+00:00,38.79415154457092,-77.04596998170018,-3.799999952316284
2021-11-19 14:54:12+00:00,38.79412354901433,-77.04598657786846,-3.799999952316284
2021-11-19 14:54:13+00:00,38.79409421235323,-77.0459983125329,-3.799999952316284
2021-11-19 14:54:14+00:00,38.794067557901144,-77.04600225202739,-3.5999999046325684
2021-11-19 14:54:15+00:00,38.794035790488124,-77.04599898308516,-3.5999999046325684
2021-11-19 14:54:16+00:00,38.794005028903484,-77.04599814489484,-3.5999999046325684
2021-11-19 14:54:17+00:00,38.793972842395306,-77.04599705524743,-3.5999999046325684
2021-11-19 14:54:18+00:00,38.79394082352519,-77.04599420540035,-3.5999999046325684
2021-11-19 14:54:19+00:00,38.79390796646476,-77.04598842188716,-3.5999999046325684
2021-11-19 14:54:20+00:00,38.79387938417494,-77.04598397947848,-3.5999999046325684
2021-11-19 14:54:21+00:00,38.79384996369481,-77.04598339274526,-3.5999999046325684
2021-11-19 14:54:22+00:00,38.79382020793855,-77.04598884098232,-3.799999952316284
2021-11-19 14:54:23+00:00,38.79379036836326,-77.04599454067647,-3.799999952316284
2021-11-19 14:54:24+00:00,38.793761283159256,-77.04600099474192,-3.799999952316284
2021-11-19 14:54:25+00:00,38.793730940669775,-77.04600895754993,-3.5999999046325684
2021-11-19 14:54:26+00:00,38.79370420239866,-77.04601633362472,-3.799999952316284
2021-11-19 14:54:27+00:00,38.79367536865175,-77.04602748155594,-3.5999999046325684
2021-11-19 14:54:28+00:00,38.79364477470517,-77.04603753983974,-3.799999952316284
2021-11-19 14:54:29+00:00,38.793615689501166,-77.04604474827647,-3.5999999046325684
2021-11-19 14:54:30+00:00,38.79359188489616,-77.04604969359934,-3.5999999046325684
2021-11-19 14:54:31+00:00,38.79357545636594,-77.04605572856963,-3.5999999046325684
2021-11-19 14:54:32+00:00,38.79356078803539,-77.04605966806412,-3.5999999046325684
2021-11-19 14:54:33+00:00,38.793542766943574,-77.0460654515773,-3.4000000953674316
2021-11-19 14:54:34+00:00,38.79352734424174,-77.04607165418565,-3.200000047683716
2021-11-19 14:54:35+00:00,38.79351770505309,-77.04607358202338,-2.799999952316284
2021-11-19 14:54:36+00:00,38.793505132198334,-77.04606302082539,-2.5999999046325684
2021-11-19 14:54:37+00:00,38.79350580275059,-77.04605313017964,-2.4000000953674316
2021-11-19 14:54:38+00:00,38.79351468756795,-77.04604106023908,-2.200000047683716
2021-11-19 14:54:39+00:00,38.793493900448084,-77.04603770747781,-2.200000047683716
2021-11-19 14:54:40+00:00,38.79348937422037,-77.04604466445744,-2.0
2021-11-19 14:54:41+00:00,38.79335844889283,-77.04612739384174,-2.0
2021-11-19 14:54:42+00:00,38.79335048608482,-77.04613015986979,-1.7999999523162842
2021-11-19 14:54:43+00:00,38.793298434466124,-77.04610627144575,-1.7999999523162842
2021-11-19 14:54:44+00:00,38.79324705339968,-77.04610015265644,-1.7999999523162842
2021-11-19 14:54:45+00:00,38.7932304572314,-77.04608439467847,-1.7999999523162842
2021-11-19 14:54:46+00:00,38.79321386106312,-77.04607182182372,-1.7999999523162842
2021-11-19 14:54:47+00:00,38.793202796950936,-77.04605874605477,-2.0
2021-11-19 14:54:48+00:00,38.7931979354471,-77.04605145379901,-2.200000047683716
2021-11-19 14:54:49+00:00,38.79319156520069,-77.0460498612374,-2.200000047683716
2021-11-19 14:54:50+00:00,38.79318620078266,-77.04604223370552,-2.200000047683716
2021-11-19 14:54:51+00:00,38.7931754719466,-77.04604080878198,-2.4000000953674316
2021-11-19 14:54:52+00:00,38.79314973950386,-77.04604407772422,-2.5999999046325684
2021-11-19 14:54:53+00:00,38.79313222132623,-77.04608389176428,-2.5999999046325684
2021-11-19 14:54:54+00:00,38.793061058968306,-77.04610710963607,-2.799999952316284
2021-11-19 14:54:55+00:00,38.79303331486881,-77.04616293311119,-2.799999952316284
2021-11-19 14:54:56+00:00,38.79299039952457,-77.04620853066444,-2.799999952316284
2021-11-19 14:54:57+00:00,38.79296198487282,-77.04625706188381,-2.799999952316284
2021-11-19 14:54:58+00:00,38.79294203594327,-77.04630156978965,-3.0
2021-11-19 14:54:59+00:00,38.792909597977996,-77.04634414985776,-3.0
2021-11-19 14:55:00+00:00,38.79288436844945,-77.04638538882136,-3.0
2021-11-19 14:55:01+00:00,38.79285796545446,-77.04642520286143,-3.200000047683716
2021-11-19 14:55:02+00:00,38.79283223301172,-77.04646702855825,-3.200000047683716
2021-11-19 14:55:03+00:00,38.7928107753396,-77.04650860279799,-3.4000000953674316
2021-11-19 14:55:04+00:00,38.79279241897166,-77.04655319452286,-3.4000000953674316
2021-11-19 14:55:05+00:00,38.79277314059436,-77.04659443348646,-3.4000000953674316
2021-11-19 14:55:06+00:00,38.792760986834764,-77.04663986340165,-3.4000000953674316
2021-11-19 14:55:07+00:00,38.792746318504214,-77.04668445512652,-3.4000000953674316
2021-11-19 14:55:08+00:00,38.79273190163076,-77.04672846011817,-3.200000047683716
2021-11-19 14:55:09+00:00,38.792716478928924,-77.0467723812908,-3.200000047683716
2021-11-19 14:55:10+00:00,38.79270130768418,-77.04681563191116,-3.200000047683716
2021-11-19 14:55:11+00:00,38.79268907010555,-77.0468567032367,-3.200000047683716
2021-11-19 14:55:12+00:00,38.792671132832766,-77.04690054059029,-3.200000047683716
2021-11-19 14:55:13+00:00,38.79265612922609,-77.04694362357259,-2.799999952316284
2021-11-19 14:55:14+00:00,38.79264607094228,-77.04699014313519,-2.799999952316284
2021-11-19 14:55:15+00:00,38.79264456219971,-77.04702978953719,-2.5999999046325684
2021-11-19 14:55:16+00:00,38.79264095798135,-77.04706859774888,-2.5999999046325684
2021-11-19 14:55:17+00:00,38.79263995215297,-77.0471051428467,-2.5999999046325684
2021-11-19 14:55:18+00:00,38.79263701848686,-77.0471431966871,-2.5999999046325684
2021-11-19 14:55:19+00:00,38.792635928839445,-77.04718267545104,-2.799999952316284
2021-11-19 14:55:20+00:00,38.792640287429094,-77.04721838235855,-2.799999952316284
2021-11-19 14:55:21+00:00,38.79264288581908,-77.04725098796189,-2.799999952316284
2021-11-19 14:55:22+00:00,38.79263852722943,-77.04728409647942,-2.799999952316284
2021-11-19 14:55:23+00:00,38.79263182170689,-77.04732282087207,-2.799999952316284
2021-11-19 14:55:24+00:00,38.792616399005055,-77.04736422747374,-2.799999952316284
2021-11-19 14:55:25+00:00,38.79261237569153,-77.04739993438125,-2.5999999046325684
2021-11-19 14:55:26+00:00,38.79260449670255,-77.04743882641196,-2.5999999046325684
2021-11-19 14:55:27+00:00,38.79259963519871,-77.04747998155653,-2.4000000953674316
2021-11-19 14:55:28+00:00,38.79259997047484,-77.04752398654819,-2.4000000953674316
2021-11-19 14:55:29+00:00,38.79260499961674,-77.0475665666163,-2.200000047683716
2021-11-19 14:55:30+00:00,38.79261212423444,-77.0476096495986,-2.0
2021-11-19 14:55:31+00:00,38.79262360744178,-77.04764837399125,-2.0
2021-11-19 14:55:32+00:00,38.79264548420906,-77.04769036732614,-2.0
2021-11-19 14:55:33+00:00,38.79266124218702,-77.04772649332881,-1.7999999523162842
2021-11-19 14:55:34+00:00,38.79267331212759,-77.04776396043599,-1.2000000476837158
2021-11-19 14:55:35+00:00,38.7926936801523,-77.0478031039238,-0.6000000238418579
2021-11-19 14:55:36+00:00,38.79270658828318,-77.04784476198256,-0.20000000298023224
2021-11-19 14:55:37+00:00,38.79274715669453,-77.04787703230977,-0.20000000298023224
2021-11-19 14:55:38+00:00,38.79278915002942,-77.04791282303631,1.7999999523162842
2021-11-19 14:55:39+00:00,38.79280976951122,-77.0479497872293,2.200000047683716
2021-11-19 14:55:40+00:00,38.79283064045012,-77.04798390157521,3.0
2021-11-19 14:55:41+00:00,38.79283935762942,-77.04802229069173,2.799999952316284
2021-11-19 14:55:42+00:00,38.792844638228416,-77.04805908724666,3.0
2021-11-19 14:55:43+00:00,38.79285008646548,-77.04809722490609,3.0
2021-11-19 14:55:44+00:00,38.7928559537977,-77.04813553020358,3.200000047683716
2021-11-19 14:55:45+00:00,38.792863162234426,-77.04817433841527,3.200000047683716
2021-11-19 14:55:46+00:00,38.79286668263376,-77.04821230843663,3.200000047683716
2021-11-19 14:55:47+00:00,38.792867101728916,-77.04824667423964,3.0
2021-11-19 14:55:48+00:00,38.79286617971957,-77.04828321933746,3.0
2021-11-19 14:55:49+00:00,38.79286978393793,-77.04831649549305,2.200000047683716
2021-11-19 14:55:50+00:00,38.79287347197533,-77.04835111275315,1.7999999523162842
2021-11-19 14:55:51+00:00,38.79287070594728,-77.04839159734547,1.600000023841858
2021-11-19 14:55:52+00:00,38.79287397488952,-77.04843359068036,1.399999976158142
2021-11-19 14:55:53+00:00,38.79287808202207,-77.04846929758787,1.399999976158142
2021-11-19 14:55:54+00:00,38.792882692068815,-77.0485090278089,1.399999976158142
2021-11-19 14:55:55+00:00,38.79288738593459,-77.04854599200189,1.399999976158142
2021-11-19 14:55:56+00:00,38.79288839176297,-77.04858530312777,1.399999976158142
2021-11-19 14:55:57+00:00,38.79289115779102,-77.04862226732075,1.399999976158142
2021-11-19 14:55:58+00:00,38.7928956001997,-77.04865864478052,1.600000023841858
2021-11-19 14:55:59+00:00,38.792898869141936,-77.04869443550706,1.600000023841858
2021-11-19 14:56:00+00:00,38.79290113225579,-77.04873374663293,2.0
2021-11-19 14:56:01+00:00,38.79290255717933,-77.04877465032041,2.0
2021-11-19 14:56:02+00:00,38.79290557466447,-77.04881731420755,2.4000000953674316
2021-11-19 14:56:03+00:00,38.792907586321235,-77.0488583855331,2.4000000953674316
2021-11-19 14:56:04+00:00,38.792912447825074,-77.04890071414411,2.5999999046325684
2021-11-19 14:56:05+00:00,38.7929180637002,-77.04894346185029,2.5999999046325684
2021-11-19 14:56:06+00:00,38.79292300902307,-77.04898646101356,2.5999999046325684
2021-11-19 14:56:07+00:00,38.79293616861105,-77.04902920871973,2.5999999046325684
2021-11-19 14:56:08+00:00,38.792942790314555,-77.04907312989235,2.5999999046325684
2021-11-19 14:56:09+00:00,38.79295435734093,-77.04911269247532,2.5999999046325684
2021-11-19 14:56:10+00:00,38.79296567291021,-77.04915208742023,2.4000000953674316
2021-11-19 14:56:11+00:00,38.7929748930037,-77.04919433221221,2.4000000953674316
2021-11-19 14:56:12+00:00,38.792983610183,-77.0492381695658,2.4000000953674316
2021-11-19 14:56:13+00:00,38.792993081733584,-77.04928007908165,2.200000047683716
2021-11-19 14:56:14+00:00,38.79300205036998,-77.04931989312172,2.200000047683716
2021-11-19 14:56:15+00:00,38.79300883971155,-77.0493571087718,2.200000047683716
2021-11-19 14:56:16+00:00,38.793012695387006,-77.04939189366996,2.200000047683716
2021-11-19 14:56:17+00:00,38.79301286302507,-77.04942173324525,2.200000047683716
2021-11-19 14:56:18+00:00,38.7930042296648,-77.0494506508112,2.200000047683716
2021-11-19 14:56:19+00:00,38.79298696294427,-77.04947269521654,2.0
2021-11-19 14:56:20+00:00,38.79296357743442,-77.04948367550969,2.0
2021-11-19 14:56:21+00:00,38.79293633624911,-77.04948903992772,1.7999999523162842
2021-11-19 14:56:22+00:00,38.792906580492854,-77.04949281178415,1.600000023841858
2021-11-19 14:56:23+00:00,38.79287548363209,-77.04949230886996,1.399999976158142
2021-11-19 14:56:24+00:00,38.79284664988518,-77.04949608072639,1.399999976158142
2021-11-19 14:56:25+00:00,38.79282100126147,-77.04950152896345,1.399999976158142
2021-11-19 14:56:26+00:00,38.79279585555196,-77.04951167106628,1.399999976158142
2021-11-19 14:56:27+00:00,38.792767859995365,-77.04952214844525,1.0
2021-11-19 14:56:28+00:00,38.79273927770555,-77.04953287728131,1.0
2021-11-19 14:56:29+00:00,38.79271136596799,-77.0495473779738,0.6000000238418579
2021-11-19 14:56:30+00:00,38.79268554970622,-77.0495606213808,0.6000000238418579
2021-11-19 14:56:31+00:00,38.79265914671123,-77.04957495443523,0.4000000059604645
2021-11-19 14:56:32+00:00,38.79263031296432,-77.04958786256611,0.20000000298023224
2021-11-19 14:56:33+00:00,38.79259795881808,-77.04960253089666,-0.20000000298023224
2021-11-19 14:56:34+00:00,38.79256719723344,-77.04962021671236,0.0
2021-11-19 14:56:35+00:00,38.79253651946783,-77.04963689669967,-0.6000000238418579
2021-11-19 14:56:36+00:00,38.79250726662576,-77.04965206794441,-0.20000000298023224
2021-11-19 14:56:37+00:00,38.79247600212693,-77.04966522753239,-0.800000011920929
2021-11-19 14:56:38+00:00,38.79244364798069,-77.04968123696744,-0.4000000059604645
2021-11-19 14:56:39+00:00,38.79241615533829,-77.04970076680183,-0.800000011920929
2021-11-19 14:56:40+00:00,38.79239025525749,-77.04972323030233,-0.4000000059604645
2021-11-19 14:56:41+00:00,38.79236150532961,-77.04973856918514,-0.20000000298023224
2021-11-19 14:56:42+00:00,38.792327139526606,-77.0497458614409,0.0
2021-11-19 14:56:43+00:00,38.792295288294554,-77.04975474625826,0.20000000298023224
2021-11-19 14:56:44+00:00,38.79225891083479,-77.0497614517808,0.20000000298023224
2021-11-19 14:56:45+00:00,38.7922253832221,-77.04977318644524,0.20000000298023224
2021-11-19 14:56:46+00:00,38.79219143651426,-77.0497852563858,0.0
2021-11-19 14:56:47+00:00,38.79216109402478,-77.04979699105024,0.0
2021-11-19 14:56:48+00:00,38.792120860889554,-77.04979724250734,-0.4000000059604645
2021-11-19 14:56:49+00:00,38.792088171467185,-77.0498132519424,-0.6000000238418579
2021-11-19 14:56:50+00:00,38.79204835742712,-77.04981425777078,-0.800000011920929
2021-11-19 14:56:51+00:00,38.79201323725283,-77.04982222057879,-1.399999976158142
2021-11-19 14:56:52+00:00,38.79198465496302,-77.04983823001385,-2.0
2021-11-19 14:56:53+00:00,38.79195406101644,-77.04985113814473,-2.4000000953674316
2021-11-19 14:56:54+00:00,38.79192338325083,-77.04986739903688,-2.799999952316284
2021-11-19 14:56:55+00:00,38.7918923702091,-77.04988349229097,-2.799999952316284
2021-11-19 14:56:56+00:00,38.791861943900585,-77.0499010104686,-3.0
2021-11-19 14:56:57+00:00,38.791830679401755,-77.04992012120783,-3.200000047683716
2021-11-19 14:56:58+00:00,38.79180050455034,-77.0499393157661,-3.200000047683716
2021-11-19 14:56:59+00:00,38.791771586984396,-77.04996027052402,-3.5999999046325684
2021-11-19 14:57:00+00:00,38.79174476489425,-77.04997988417745,-3.5999999046325684
2021-11-19 14:57:01+00:00,38.79171651788056,-77.04999865964055,-3.799999952316284
2021-11-19 14:57:02+00:00,38.79168718121946,-77.05001416616142,-3.799999952316284
2021-11-19 14:57:03+00:00,38.791658598929644,-77.05002950504422,-3.799999952316284
2021-11-19 14:57:04+00:00,38.791631860658526,-77.050044760108,-4.0
2021-11-19 14:57:05+00:00,38.79160478711128,-77.05006269738078,-4.199999809265137
2021-11-19 14:57:06+00:00,38.79157695919275,-77.05007845535874,-4.400000095367432
2021-11-19 14:57:07+00:00,38.79154846072197,-77.05009614117444,-4.599999904632568
2021-11-19 14:57:08+00:00,38.79151828587055,-77.05011240206659,-4.599999904632568
2021-11-19 14:57:09+00:00,38.79148735664785,-77.0501258969307,-4.599999904632568
2021-11-19 14:57:10+00:00,38.79145994782448,-77.05014182254672,-4.599999904632568
2021-11-19 14:57:11+00:00,38.791430946439505,-77.05015707761049,-4.599999904632568
2021-11-19 14:57:12+00:00,38.791404124349356,-77.05017702654004,-4.400000095367432
2021-11-19 14:57:13+00:00,38.79137638024986,-77.05020099878311,-4.400000095367432
2021-11-19 14:57:14+00:00,38.791349893435836,-77.05022647976875,-4.400000095367432
2021-11-19 14:57:15+00:00,38.791324496269226,-77.0502519607544,-4.400000095367432
2021-11-19 14:57:16+00:00,38.791297506541014,-77.05027366988361,-4.400000095367432
2021-11-19 14:57:17+00:00,38.791269259527326,-77.05029353499413,-4.400000095367432
2021-11-19 14:57:18+00:00,38.79124268889427,-77.05031398683786,-4.400000095367432
2021-11-19 14:57:19+00:00,38.79121284931898,-77.05033301375806,-4.599999904632568
2021-11-19 14:57:20+00:00,38.791183680295944,-77.05035296268761,-4.800000190734863
2021-11-19 14:57:21+00:00,38.7911550141871,-77.05036352388561,-4.800000190734863
2021-11-19 14:57:22+00:00,38.791123079136014,-77.05036201514304,-5.0
2021-11-19 14:57:23+00:00,38.79108812659979,-77.05034994520247,-5.0
2021-11-19 14:57:24+00:00,38.79105099476874,-77.05034122802317,-5.0
2021-11-19 14:57:25+00:00,38.79101646132767,-77.05034215003252,-5.199999809265137
2021-11-19 14:57:26+00:00,38.79098511300981,-77.05035061575472,-5.400000095367432
2021-11-19 14:57:27+00:00,38.790954099968076,-77.05036008730531,-5.599999904632568
2021-11-19 14:57:28+00:00,38.790929205715656,-77.0503711514175,-5.800000190734863
2021-11-19 14:57:29+00:00,38.79090213216841,-77.0503693073988,-6.0
2021-11-19 14:57:30+00:00,38.7908801715821,-77.05038447864354,-6.199999809265137
2021-11-19 14:57:31+00:00,38.79086047410965,-77.05040442757308,-6.199999809265137
2021-11-19 14:57:32+00:00,38.79084203392267,-77.05042395740747,-6.400000095367432
2021-11-19 14:57:33+00:00,38.79081211052835,-77.05044139176607,-6.599999904632568
2021-11-19 14:57:34+00:00,38.790781516581774,-77.0504607539624,-7.199999809265137
2021-11-19 14:57:35+00:00,38.79075737670064,-77.05048011615872,-7.400000095367432
2021-11-19 14:57:36+00:00,38.790728375315666,-77.05049864016473,-7.800000190734863
2021-11-19 14:57:37+00:00,38.790713120251894,-77.05052403733134,-8.0
2021-11-19 14:57:38+00:00,38.79068939946592,-77.05054474063218,-8.0
2021-11-19 14:57:39+00:00,38.79066517576575,-77.05056946724653,-8.0
2021-11-19 14:57:40+00:00,38.79063282161951,-77.05059436149895,-8.0
2021-11-19 14:57:41+00:00,38.790603652596474,-77.05062696710229,-8.0
2021-11-19 14:57:42+00:00,38.7905764952302,-77.0506624225527,-8.0
2021-11-19 14:57:43+00:00,38.790555289015174,-77.05070315860212,-8.0
2021-11-19 14:57:44+00:00,38.7905365973711,-77.05074515193701,-8.0
2021-11-19 14:57:45+00:00,38.79051949828863,-77.05078270286322,-8.0
2021-11-19 14:57:46+00:00,38.79050072282553,-77.05081882886589,-8.0
2021-11-19 14:57:47+00:00,38.79047599621117,-77.05085327848792,-8.0
2021-11-19 14:57:48+00:00,38.79044967703521,-77.05088378861547,-7.800000190734863
2021-11-19 14:57:49+00:00,38.79042008891702,-77.05091019161046,-7.599999904632568
2021-11-19 14:57:50+00:00,38.79038899205625,-77.05093508586287,-7.400000095367432
2021-11-19 14:57:51+00:00,38.79035538062453,-77.0509581360966,-7.199999809265137
2021-11-19 14:57:52+00:00,38.79032688215375,-77.05098127014935,-7.199999809265137
2021-11-19 14:57:53+00:00,38.79030014388263,-77.0510028116405,-7.199999809265137
2021-11-19 14:57:54+00:00,38.79027642309666,-77.05102175474167,-7.199999809265137
2021-11-19 14:57:55+00:00,38.790254797786474,-77.05104220658541,-7.199999809265137
2021-11-19 14:57:56+00:00,38.79019629210234,-77.05110448412597,-7.199999809265137
2021-11-19 14:57:57+00:00,38.79015094600618,-77.0511286240071,-7.400000095367432
2021-11-19 14:57:58+00:00,38.79012227989733,-77.0511479023844,-7.599999904632568
2021-11-19 14:57:59+00:00,38.79008975811303,-77.0511719584465,-7.599999904632568
2021-11-19 14:58:00+00:00,38.79006218165159,-77.05119903199375,-7.800000190734863
2021-11-19 14:58:01+00:00,38.79003326408565,-77.0512224175036,-7.800000190734863
2021-11-19 14:58:02+00:00,38.79000786691904,-77.05124412663281,-7.800000190734863
2021-11-19 14:58:03+00:00,38.78997811116278,-77.05126265063882,-7.800000190734863
2021-11-19 14:58:04+00:00,38.78994919359684,-77.05128385685384,-7.599999904632568
2021-11-19 14:58:05+00:00,38.78992144949734,-77.05130347050726,-7.199999809265137
2021-11-19 14:58:06+00:00,38.789894208312035,-77.05132333561778,-7.0
2021-11-19 14:58:07+00:00,38.789867302402854,-77.05134462565184,-6.800000190734863
2021-11-19 14:58:08+00:00,38.7898407317698,-77.05136734060943,-6.800000190734863
2021-11-19 14:58:09+00:00,38.789812652394176,-77.05138804391026,-6.599999904632568
2021-11-19 14:58:10+00:00,38.789781806990504,-77.05140857957304,-6.599999904632568
2021-11-19 14:58:11+00:00,38.789755403995514,-77.05142810940742,-7.0
2021-11-19 14:58:12+00:00,38.789727156981826,-77.05144730396569,-7.199999809265137
2021-11-19 14:58:13+00:00,38.78969991579652,-77.05146624706686,-7.800000190734863
2021-11-19 14:58:14+00:00,38.78967225551605,-77.05148384906352,-8.199999809265137
2021-11-19 14:58:15+00:00,38.789646439254284,-77.05150136724114,-8.399999618530273
2021-11-19 14:58:16+00:00,38.78961835987866,-77.05151318572462,-8.600000381469727
2021-11-19 14:58:17+00:00,38.78958826884627,-77.05151955597103,-8.600000381469727
2021-11-19 14:58:18+00:00,38.78955624997616,-77.05152299255133,-8.600000381469727
2021-11-19 14:58:19+00:00,38.789523812010884,-77.0515313744545,-8.600000381469727
2021-11-19 14:58:20+00:00,38.78948944620788,-77.05154118128121,-8.800000190734863
2021-11-19 14:58:21+00:00,38.78945868462324,-77.05155626870692,-8.800000190734863
