time,latitude,longitude,elevation
,38.68723,-78.5892,770.997375
,38.68726,-78.5892,770.636658
,38.68728,-78.58918,770.895447
,38.68732,-78.58916,771.061523
,38.68734,-78.58914,771.504089
,38.68737,-78.58912,771.74408
,38.68739,-78.58912,771.145752
,38.68742,-78.5891,770.909973
,38.68743,-78.58909,770.945496
,38.68747,-78.58908,770.096558
,38.68748,-78.58905,770.820984
,38.6875,-78.58902,771.082825
,38.68753,-78.589,770.545288
,38.68755,-78.58899,770.212891
,38.68757,-78.58897,770.132141
,38.68759,-78.58897,769.707092
,38.68761,-78.58897,769.280212
,38.68763,-78.58896,769.130859
,38.68767,-78.58895,767.81366
,38.68769,-78.58894,767.196472
,38.6877,-78.58894,766.737183
,38.68774,-78.58895,764.608704
,38.68776,-78.58895,763.69519
,38.68777,-78.58894,763.541382
,38.6878,-78.58893,762.479309
,38.68781,-78.58893,762.025146
,38.68784,-78.5889,761.601257
,38.68787,-78.58888,760.880859
,38.6879,-78.58885,760.499756
,38.68792,-78.58883,760.26886
,38.68793,-78.58882,760.16626
,38.68796,-78.5888,759.534973
,38.68798,-78.58878,759.318726
,38.68801,-78.58877,758.345154
,38.68802,-78.58875,758.536499
,38.68804,-78.58874,757.976807
,38.68806,-78.58873,757.4198
,38.68808,-78.58873,756.563171
,38.6881,-78.58872,756.013916
,38.68813,-78.5887,755.361633
,38.68816,-78.5887,754.084778
,38.68818,-78.5887,753.235901
,38.68821,-78.5887,752.10675
,38.68824,-78.5887,751.115051
,38.68826,-78.58868,751.085022
,38.68829,-78.58866,750.707214
,38.68835,-78.58861,750.216003
,38.68842,-78.58852,750.469482
,38.68844,-78.58851,750.057556
,38.68846,-78.58849,749.923889
,38.68849,-78.58845,750.000305
,38.68852,-78.5884,750.358826
,38.68853,-78.58837,750.863953
,38.68855,-78.58835,750.722717
,38.68857,-78.58833,750.57605
,38.68859,-78.5883,750.719116
,38.68862,-78.58828,750.215759
,38.68864,-78.58826,750.072144
,38.68866,-78.58822,750.504822
,38.68868,-78.58819,750.652466
,38.68871,-78.58817,750.157837
,38.68874,-78.58816,749.356628
,38.68876,-78.58815,748.950928
,38.68878,-78.58814,748.573669
,38.68881,-78.58812,748.14447
,38.68883,-78.58809,748.309143
,38.68887,-78.58808,747.231323
,38.68889,-78.58806,747.090881
,38.68892,-78.58804,746.599182
,38.68895,-78.58803,745.828308
,38.68897,-78.588,745.918091
,38.68898,-78.58796,746.601318
,38.689,-78.58789,747.760193
,38.68903,-78.58785,747.848938
,38.68904,-78.58782,748.390015
,38.68907,-78.5878,747.99231
,38.68909,-78.58777,748.207458
,38.68913,-78.58774,747.776245
,38.68914,-78.58771,748.317261
,38.68917,-78.5877,747.632324
,38.68919,-78.58769,747.272949
,38.68922,-78.58766,747.164917
,38.68924,-78.58765,746.803101
,38.68925,-78.58762,747.344116
,38.68927,-78.58763,746.410522
,38.68929,-78.58762,746.048706
,38.68937,-78.58758,745.501526
,38.68941,-78.58757,745.099731
,38.68943,-78.58755,745.446167
,38.68947,-78.58754,745.137695
,38.68949,-78.58754,744.809082
,38.68951,-78.58751,745.661316
,38.68953,-78.58749,746.173645
,38.68953,-78.58746,747.386963
,38.68953,-78.58743,748.600281
,38.68955,-78.5874,749.628967
,38.68957,-78.58737,750.716492
,38.68959,-78.58735,751.21637
,38.6896,-78.58733,751.649963
,38.68963,-78.58733,751.001831
,38.68966,-78.58733,750.353699
,38.68975,-78.58728,750.027771
,38.68977,-78.58726,750.244141
,38.68979,-78.58725,750.136414
,38.68981,-78.58724,750.026855
,38.68983,-78.58723,749.921875
,38.68985,-78.58721,750.135498
,38.68986,-78.58719,750.569092
,38.68989,-78.58717,749.979065
,38.6899,-78.58714,750.510254
,38.6899,-78.58711,751.467346
,38.68992,-78.58709,751.246277
,38.68993,-78.58705,751.921692
,38.68996,-78.58703,751.210999
,38.68999,-78.58701,750.525513
,38.69001,-78.587,749.990417
,38.69005,-78.58698,748.950012
,38.69008,-78.58696,748.352539
,38.69011,-78.58694,747.786194
,38.69013,-78.58693,747.316101
,38.69015,-78.58691,747.400269
,38.69018,-78.58691,746.819519
,38.6902,-78.58691,746.431824
,38.69022,-78.58691,746.045715
,38.69025,-78.5869,745.805298
,38.69026,-78.58689,745.950806
,38.6903,-78.58687,745.878235
,38.69031,-78.58685,746.380981
,38.69032,-78.58683,746.891785
,38.69035,-78.58679,747.720032
,38.69036,-78.58678,747.882202
,38.69038,-78.58676,748.235474
,38.69041,-78.58674,748.464478
,38.69043,-78.58673,748.480042
,38.69044,-78.58671,749.021667
,38.69046,-78.5867,749.020142
,38.69048,-78.58669,749.020142
,38.69052,-78.58667,749.020142
,38.69054,-78.58667,748.661072
,38.69058,-78.58665,748.659546
,38.69059,-78.58663,749.199707
,38.6906,-78.58662,749.379211
,38.69062,-78.5866,749.739807
,38.69064,-78.58659,749.739807
,38.69066,-78.58657,750.100403
,38.69068,-78.58654,750.821594
,38.6907,-78.58651,751.251526
,38.69072,-78.5865,750.797546
,38.69074,-78.5865,750.09375
,38.69076,-78.58651,749.118713
,38.69078,-78.58651,748.409729
,38.6908,-78.58649,748.255127
,38.69081,-78.58647,748.470581
,38.69084,-78.58646,747.724243
,38.69086,-78.58643,747.923218
,38.69088,-78.58642,747.554932
,38.6909,-78.58639,747.805786
,38.69091,-78.58637,748.09906
,38.69093,-78.58634,748.39917
,38.69095,-78.58633,748.092957
,38.69098,-78.5863,748.042419
,38.691,-78.58629,747.503784
,38.69102,-78.58626,747.610657
,38.69104,-78.58624,747.343384
,38.69108,-78.58623,745.902161
,38.69111,-78.58622,744.914368
,38.69112,-78.5862,745.066833
,38.69116,-78.58619,743.691345
,38.69118,-78.58618,743.164673
,38.6912,-78.58616,742.959595
,38.69121,-78.58615,742.864014
,38.69124,-78.58611,742.933899
,38.69125,-78.58609,743.182312
,38.69126,-78.58607,743.48291
,38.69129,-78.58605,743.104492
,38.69132,-78.58603,742.754333
,38.69134,-78.58602,742.427429
,38.69135,-78.586,742.78717
,38.69137,-78.58598,742.837769
,38.6914,-78.58597,742.206787
,38.69141,-78.58595,742.492493
,38.69144,-78.58594,741.899109
,38.69146,-78.58592,741.990417
,38.6915,-78.5859,741.604309
,38.69154,-78.58588,741.343872
,38.69156,-78.58587,741.236145
,38.69158,-78.58588,740.336365
,38.6916,-78.58588,739.833618
,38.69162,-78.58589,738.933838
,38.69165,-78.58589,738.177673
,38.69167,-78.58589,737.672852
,38.69169,-78.58588,737.565125
,38.69171,-78.58587,737.455261
,38.69173,-78.58587,736.952576
,38.69175,-78.58586,736.842712
,38.69177,-78.58584,737.131165
,38.69179,-78.5858,738.211731
,38.69181,-78.58579,738.07312
,38.69184,-78.58577,737.890869
,38.69185,-78.58576,737.966003
,38.69187,-78.58575,737.711975
,38.69189,-78.58572,738.253906
,38.69193,-78.5857,737.748474
,38.69196,-78.58568,737.465454
,38.69197,-78.58566,737.788635
,38.69199,-78.58564,737.788635
,38.69202,-78.58563,737.139587
,38.69204,-78.5856,737.462708
,38.69207,-78.58559,736.816406
,38.69209,-78.58557,736.720825
,38.69211,-78.58554,736.755554
,38.69212,-78.58551,737.260986
,38.69213,-78.5855,737.113403
,38.69215,-78.58548,736.828857
,38.69217,-78.58544,737.186768
,38.6922,-78.58543,736.108276
,38.69223,-78.5854,735.771729
,38.69226,-78.58536,736.01239
,38.69229,-78.58532,736.408691
,38.69231,-78.5853,736.467834
,38.69232,-78.58527,737.397095
,38.69235,-78.58527,736.277893
,38.69236,-78.58524,737.304993
,38.69238,-78.58523,737.30658
,38.6924,-78.5852,738.223145
,38.69241,-78.58519,738.441711
,38.69243,-78.58516,739.314209
,38.69246,-78.58515,739.015625
,38.69247,-78.58514,739.205811
,38.69249,-78.58512,739.394775
,38.69252,-78.58509,739.682068
,38.69255,-78.58507,739.643005
,38.69257,-78.58507,739.156067
,38.69259,-78.58506,739.021912
,38.69261,-78.58504,739.250305
,38.69262,-78.58502,739.727966
,38.69265,-78.58499,740.022827
,38.69267,-78.58498,739.775574
,38.6927,-78.58497,739.235168
,38.69272,-78.58494,739.74176
,38.69275,-78.58491,739.969727
,38.69277,-78.5849,739.759277
,38.69279,-78.58488,739.929443
,38.69281,-78.58486,740.100403
,38.69282,-78.58484,740.312866
,38.69284,-78.58483,740.012268
,38.69286,-78.58481,739.990173
,38.69288,-78.58479,740.003601
,38.6929,-78.58477,740.046021
,38.69292,-78.58474,740.432373
,38.69294,-78.58473,740.391785
,38.69296,-78.58472,740.365234
,38.69299,-78.5847,740.515808
,38.69303,-78.58468,740.565063
,38.69305,-78.58468,740.273438
,38.69307,-78.58467,740.332642
,38.69308,-78.58464,741.244934
,38.69311,-78.58463,741.218079
,38.69312,-78.58461,741.826538
,38.69314,-78.58459,742.338135
,38.69316,-78.58458,742.453674
,38.69318,-78.58456,742.739258
,38.6932,-78.58453,743.232178
,38.69321,-78.58452,743.285889
,38.69323,-78.58451,743.148804
,38.69326,-78.58448,743.364868
,38.69328,-78.58445,743.806274
,38.6933,-78.58443,744.003967
,38.69331,-78.5844,744.672791
,38.69332,-78.58437,745.358582
,38.69334,-78.58435,745.615967
,38.69335,-78.58432,746.33667
,38.69337,-78.58432,746.041931
,38.69338,-78.58431,746.19519
,38.6934,-78.58429,746.247253
,38.69343,-78.58429,745.845398
,38.69348,-78.58428,745.269287
,38.6935,-78.58428,744.779846
,38.69358,-78.58427,743.023132
,38.6936,-78.58427,742.538818
,38.69363,-78.58427,741.810303
,38.69365,-78.58427,741.323975
,38.69366,-78.58425,741.539856
,38.6937,-78.58425,740.589966
,38.69371,-78.58424,740.59198
,38.69374,-78.58423,740.13562
,38.69377,-78.58421,739.737
,38.6938,-78.58419,739.262451
,38.69382,-78.58417,739.142456
,38.69384,-78.58416,738.766296
,38.69386,-78.58416,738.123352
,38.69388,-78.58415,737.765137
,38.6939,-78.58413,737.707703
,38.69392,-78.58413,737.077637
,38.69394,-78.58413,736.447632
,38.69398,-78.58412,735.501038
,38.694,-78.58409,735.826843
,38.69401,-78.58408,735.844727
,38.69404,-78.58405,735.840576
,38.69406,-78.58404,735.445618
,38.69408,-78.58401,735.604675
,38.69411,-78.58399,735.111633
,38.69412,-78.58397,735.343872
,38.69414,-78.58393,735.84967
,38.69416,-78.58391,735.815125
,38.69418,-78.58389,735.806458
,38.6942,-78.58388,735.513428
,38.69421,-78.58386,735.855713
,38.69424,-78.58384,735.641296
,38.69426,-78.58383,735.410156
,38.69428,-78.58381,735.54425
,38.69431,-78.5838,735.06134
,38.69434,-78.58377,735.181458
,38.69437,-78.58374,735.197021
,38.69439,-78.58371,735.448486
,38.69441,-78.58369,735.454285
,38.69443,-78.58368,735.183289
,38.69445,-78.58365,735.590149
,38.69448,-78.58363,735.456604
,38.6945,-78.5836,735.990845
,38.69453,-78.58358,735.989868
,38.69456,-78.58356,736.051147
,38.69459,-78.58356,735.363159
,38.69462,-78.58354,735.389526
,38.69463,-78.58353,735.506042
,38.69465,-78.5835,736.075928
,38.69468,-78.58349,735.602905
,38.6947,-78.58346,735.941711
,38.69471,-78.58343,736.404297
,38.69472,-78.5834,736.880249
,38.69473,-78.58338,737.118286
,38.69475,-78.58336,737.110657
,38.69476,-78.58333,737.635803
,38.69477,-78.58329,738.442383
,38.69477,-78.58325,739.499451
,38.69478,-78.58321,740.337036
,38.6948,-78.58318,740.361511
,38.69482,-78.58313,740.240356
,38.69482,-78.5831,740.404663
,38.69483,-78.58308,740.446411
,38.69483,-78.58304,740.717102
,38.69482,-78.58301,740.897278
,38.69482,-78.58297,741.116699
,38.69482,-78.58293,741.335693
,38.69484,-78.5829,741.24292
,38.69486,-78.58288,741.057068
,38.69487,-78.58286,740.508911
,38.69489,-78.58284,739.939636
,38.69493,-78.58281,739.272766
,38.69495,-78.5828,739.123535
,38.69497,-78.58278,738.916809
,38.695,-78.58278,739.016113
,38.69502,-78.58277,739.036133
,38.69505,-78.58276,739.167419
,38.69507,-78.58274,739.322693
,38.69509,-78.58273,739.537537
,38.69511,-78.58272,739.803284
,38.69513,-78.58271,740.121643
,38.69517,-78.58268,740.377502
,38.69518,-78.58265,740.708313
,38.69521,-78.58262,740.424866
,38.69523,-78.5826,740.104919
,38.69525,-78.58258,739.879639
,38.69527,-78.58257,739.845093
,38.69528,-78.58255,739.715454
,38.6953,-78.58253,739.722046
,38.69533,-78.5825,739.907837
,38.69536,-78.5825,740.286011
,38.69538,-78.58249,740.567688
,38.6954,-78.58248,740.894653
,38.69542,-78.58246,741.274292
,38.69544,-78.58242,741.55304
,38.69547,-78.58242,741.523621
,38.69548,-78.58241,741.635742
,38.69551,-78.58239,741.918274
,38.69553,-78.58237,742.265991
,38.69556,-78.58237,742.353333
,38.6956,-78.58237,742.469727
,38.69563,-78.58234,742.246094
,38.69565,-78.58233,742.136597
,38.69566,-78.58231,741.772583
,38.69568,-78.5823,741.75647
,38.6957,-78.58228,741.52356
,38.69572,-78.58227,741.323669
,38.69575,-78.58224,740.978943
,38.69577,-78.58223,740.96405
,38.6958,-78.58221,741.033569
,38.69582,-78.58221,741.176758
,38.69584,-78.58221,741.319946
,38.69588,-78.5822,741.690002
,38.6959,-78.58221,741.748291
,38.69592,-78.58221,741.891418
,38.69594,-78.58219,742.373962
,38.69596,-78.58218,742.772949
,38.69599,-78.58216,743.244507
,38.69601,-78.58214,743.584961
,38.69604,-78.58212,743.898804
,38.69606,-78.58211,744.048157
,38.69608,-78.58209,744.448853
,38.6961,-78.58208,744.465149
,38.69612,-78.58206,743.975098
,38.69615,-78.58205,743.70636
,38.69618,-78.58203,743.290588
,38.69622,-78.58202,743.098022
,38.69624,-78.58198,742.493958
,38.69627,-78.58195,741.747864
,38.69629,-78.58194,741.299805
,38.69631,-78.58191,740.665649
,38.69633,-78.58189,740.202026
,38.69635,-78.58188,739.869507
,38.69637,-78.58186,739.496582
,38.69639,-78.58185,739.228943
,38.69643,-78.58184,738.797913
,38.69645,-78.58183,738.595398
,38.69647,-78.58183,738.419373
,38.69649,-78.58182,738.255676
,38.69652,-78.5818,737.934143
,38.69654,-78.58179,737.503418
,38.69656,-78.58176,736.66626
,38.69658,-78.58174,736.098206
,38.6966,-78.58172,735.591675
,38.69661,-78.58169,735.058167
,38.69663,-78.58167,734.67749
,38.69664,-78.58165,734.381042
,38.69666,-78.58163,734.109192
,38.69667,-78.58161,733.890564
,38.69669,-78.58159,733.726624
,38.69673,-78.58157,733.704224
,38.69676,-78.58155,733.750793
,38.6968,-78.58154,733.965332
,38.69682,-78.58154,733.98175
,38.69685,-78.58152,733.899902
,38.69687,-78.58151,733.813538
,38.6969,-78.58148,733.66626
,38.69692,-78.58146,733.684204
,38.69694,-78.58145,733.819519
,38.69697,-78.58143,734.115356
,38.69699,-78.58143,734.34375
,38.69702,-78.58141,734.826477
,38.69703,-78.58139,735.12738
,38.69705,-78.58138,735.552856
,38.69707,-78.58137,736.026245
,38.69709,-78.58136,736.378479
,38.69711,-78.58134,736.57959
,38.69713,-78.58131,736.990784
,38.69715,-78.58129,737.286438
,38.69718,-78.58129,737.224243
,38.69721,-78.58127,737.580261
,38.69723,-78.58123,737.875854
,38.69725,-78.5812,737.820312
,38.69726,-78.58116,737.792664
,38.69728,-78.58114,738.031067
,38.6973,-78.58111,738.403015
,38.69732,-78.58107,738.985352
,38.69734,-78.58103,739.773621
,38.69737,-78.581,740.738831
,38.69739,-78.58099,740.963074
,38.69741,-78.58099,741.070007
,38.69743,-78.58096,741.252869
,38.69746,-78.58094,741.148193
,38.69748,-78.58093,741.182129
,38.69749,-78.58091,740.984009
,38.69751,-78.58091,741.224121
,38.69754,-78.5809,741.471741
,38.69755,-78.58088,741.390991
,38.69757,-78.58086,741.49823
,38.6976,-78.58084,741.843994
,38.69763,-78.58083,742.325317
,38.69765,-78.58083,742.452698
,38.69768,-78.58081,742.392273
,38.69771,-78.58078,742.543579
,38.69771,-78.58075,742.712219
,38.69772,-78.58073,742.922485
,38.69774,-78.5807,743.402954
,38.69777,-78.58067,743.218933
,38.69778,-78.58066,743.104919
,38.69781,-78.58063,742.804688
,38.69783,-78.58063,743.141968
,38.69785,-78.5806,742.7547
,38.69787,-78.58058,742.648132
,38.69789,-78.58058,743.025696
,38.69793,-78.58058,743.601807
,38.69795,-78.58057,743.542786
,38.69797,-78.58057,743.681335
,38.69799,-78.58054,743.486023
,38.69801,-78.58053,743.628174
,38.69803,-78.58051,743.77179
,38.69806,-78.58051,744.236572
,38.69809,-78.5805,744.732666
,38.69811,-78.58048,745.190674
,38.69814,-78.58047,745.886841
,38.69817,-78.58045,746.812683
,38.69819,-78.58044,747.467041
,38.69821,-78.58043,747.808228
,38.69822,-78.5804,747.655518
,38.69824,-78.58038,747.282043
,38.69825,-78.58037,747.124084
,38.69827,-78.58035,746.875
,38.69829,-78.58034,746.894592
,38.69831,-78.58034,747.126038
,38.69833,-78.58032,747.062256
,38.69836,-78.58031,747.353943
,38.69839,-78.58029,747.62384
,38.6984,-78.58028,747.717468
,38.69843,-78.58027,748.205017
,38.69845,-78.58026,748.558838
,38.69847,-78.58025,748.954041
,38.69849,-78.58024,748.877869
,38.69852,-78.58022,748.770203
,38.69854,-78.58018,748.955444
,38.69855,-78.58016,749.10968
,38.69857,-78.58015,749.239075
,38.69861,-78.58013,749.351318
,38.69862,-78.58011,749.079956
,38.69865,-78.5801,749.107727
,38.69866,-78.58007,748.777649
,38.69868,-78.58006,748.822144
,38.6987,-78.58003,748.683411
,38.69872,-78.58001,748.712769
,38.69874,-78.57996,748.560242
,38.69875,-78.57994,748.567444
,38.69877,-78.57992,748.400208
,38.69879,-78.57991,748.361145
,38.6988,-78.5799,748.362854
,38.69882,-78.57988,748.451477
,38.69886,-78.57988,748.632202
,38.69889,-78.57986,748.97876
,38.69892,-78.57986,749.195496
,38.69894,-78.57986,749.340576
,38.69896,-78.57985,749.241882
,38.69898,-78.57983,748.926208
,38.69901,-78.57982,748.956177
,38.69902,-78.5798,748.605164
,38.69904,-78.57978,748.231018
,38.69905,-78.57976,747.83844
,38.69907,-78.57974,747.524231
,38.69908,-78.57972,747.246643
,38.6991,-78.57969,746.965881
,38.69913,-78.57967,747.046753
,38.69915,-78.57966,747.202698
,38.69918,-78.57967,747.62085
,38.6992,-78.57968,747.86615
,38.69922,-78.57969,748.064758
,38.69925,-78.5797,748.295654
,38.69928,-78.5797,748.535461
,38.69931,-78.57968,748.959717
,38.69934,-78.57969,748.838623
,38.69936,-78.5797,748.669312
,38.69938,-78.5797,748.643494
,38.6994,-78.57969,748.822876
,38.69941,-78.57967,749.253479
,38.69944,-78.57966,749.554688
,38.69946,-78.57965,749.881409
,38.69948,-78.57963,750.535217
,38.6995,-78.57963,750.654602
,38.69952,-78.5796,751.76532
,38.69954,-78.57958,752.492432
,38.69956,-78.57955,752.427124
,38.69958,-78.57954,752.637573
,38.69961,-78.57952,752.44458
,38.69964,-78.57952,752.332886
,38.69966,-78.57952,752.258301
,38.69968,-78.57952,752.183716
,38.69972,-78.57951,752.192688
,38.69974,-78.57951,752.151978
,38.69977,-78.57949,752.576355
,38.6998,-78.5795,752.321594
,38.69982,-78.57951,751.988464
,38.69984,-78.5795,752.307129
,38.69995,-78.57951,749.83313
,38.70005,-78.57948,748.838562
,38.70013,-78.57942,749.83252
,38.70015,-78.57939,750.741882
,38.70017,-78.57936,751.577576
,38.70019,-78.57934,751.939026
,38.70021,-78.57933,751.828674
,38.70023,-78.57931,752.174316
,38.70023,-78.57928,752.986511
,38.70025,-78.57926,752.981873
,38.70027,-78.57924,753.058167
,38.70029,-78.57923,752.919128
,38.70031,-78.5792,753.463562
,38.70033,-78.57919,753.451355
,38.70036,-78.57917,753.691345
,38.70037,-78.57916,753.928894
,38.70039,-78.57913,754.868774
,38.70041,-78.57911,755.504578
,38.70044,-78.57909,755.407288
,38.70046,-78.57908,755.058716
,38.70047,-78.57906,755.518738
,38.70049,-78.57904,755.579956
,38.7005,-78.57902,755.636963
,38.70059,-78.57898,752.650085
,38.70061,-78.57896,752.353516
,38.70064,-78.57896,751.587219
,38.70066,-78.57893,751.835388
,38.70068,-78.57892,751.741699
,38.70071,-78.5789,751.801025
,38.70072,-78.57889,751.912537
,38.70075,-78.57885,752.616455
,38.70076,-78.57884,752.75116
,38.7008,-78.57883,752.289917
,38.70082,-78.57882,752.245117
,38.70083,-78.57881,752.404053
,38.70093,-78.57874,752.832275
,38.70095,-78.57873,752.613831
,38.70096,-78.57871,752.713013
,38.70098,-78.57868,752.9104
,38.70102,-78.57859,754.038818
,38.70105,-78.57857,754.281616
,38.70107,-78.57855,754.640442
,38.70109,-78.57853,755.063416
,38.70111,-78.57849,756.049683
,38.70112,-78.57847,756.514343
,38.70113,-78.57844,756.364624
,38.70115,-78.57843,756.493713
,38.70117,-78.57841,756.674377
,38.70119,-78.57841,756.924133
,38.70121,-78.57839,757.274841
,38.70122,-78.57837,757.558228
,38.70124,-78.57837,757.922424
,38.70127,-78.57836,758.041931
,38.70129,-78.57835,758.025757
,38.70132,-78.57835,757.805359
,38.70133,-78.57833,758.135376
,38.70135,-78.57832,758.25946
,38.70138,-78.57831,758.403015
,38.7014,-78.57829,758.916138
,38.70143,-78.57828,759.2229
,38.70145,-78.57826,759.922791
,38.70148,-78.57826,760.017395
,38.70151,-78.57826,760.112061
,38.70152,-78.57827,759.721924
,38.70156,-78.57827,758.629944
,38.70158,-78.57826,758.388916
,38.7016,-78.57824,758.608704
,38.70162,-78.57823,758.390747
,38.70166,-78.57821,757.992615
,38.70168,-78.5782,757.805786
,38.7017,-78.57818,757.759705
,38.70173,-78.57816,757.486816
,38.70174,-78.57812,758.532715
,38.70176,-78.5781,758.948669
,38.7018,-78.57807,759.852844
,38.70181,-78.57805,760.639526
,38.70182,-78.57803,761.300964
,38.70184,-78.57801,761.684387
,38.70185,-78.57799,762.328979
,38.70188,-78.57796,762.868652
,38.7019,-78.57796,762.305298
,38.70192,-78.57795,762.19165
,38.70194,-78.57792,762.977783
,38.70196,-78.57791,762.530945
,38.70197,-78.57789,762.249329
,38.70199,-78.57785,761.995422
,38.70201,-78.57782,762.058167
,38.70203,-78.5778,762.283264
,38.70204,-78.57778,762.649353
,38.70206,-78.57775,763.464844
,38.70208,-78.57774,764.032288
,38.7021,-78.57773,764.197998
,38.70213,-78.5777,764.850403
,38.70215,-78.57769,765.022095
,38.70217,-78.57769,764.870972
,38.70224,-78.57766,765.569885
,38.70227,-78.57765,765.848633
,38.70228,-78.57763,766.221252
,38.7023,-78.57762,766.12323
,38.70232,-78.57761,766.082642
,38.70234,-78.5776,766.098999
,38.70235,-78.57758,766.158813
,38.70238,-78.57755,765.563599
,38.7024,-78.57753,764.927307
,38.70243,-78.57752,763.912964
,38.70245,-78.57752,763.181213
,38.70248,-78.57752,762.085144
,38.7025,-78.57752,761.356445
,38.7025,-78.57757,760.365906
,38.70258,-78.57758,756.684204
,38.7026,-78.57757,756.126099
,38.70261,-78.57755,756.357239
,38.70263,-78.57753,756.256104
,38.70266,-78.57752,755.067444
,38.70267,-78.5775,755.206299
,38.70273,-78.57745,753.555725
,38.70274,-78.57742,754.056641
,38.70276,-78.57738,754.346924
,38.70277,-78.57734,754.769714
,38.70279,-78.5773,754.374329
,38.70281,-78.5773,753.36322
,38.70283,-78.57728,752.798706
,38.70286,-78.57725,752.13208
,38.70287,-78.57723,752.220886
,38.70289,-78.57722,751.671387
,38.7029,-78.57718,752.475464
,38.70291,-78.57716,752.745117
,38.70292,-78.57713,753.330261
,38.70293,-78.5771,753.830872
,38.70294,-78.57707,754.087769
,38.70295,-78.57704,754.077148
,38.70296,-78.57702,753.978271
,38.70299,-78.577,753.181641
,38.70301,-78.57699,752.656921
,38.70304,-78.57695,752.586304
,38.70306,-78.57692,752.786255
,38.70307,-78.5769,753.081726
,38.70309,-78.57689,752.886597
,38.70311,-78.57688,752.733521
,38.70312,-78.57686,753.194641
,38.70313,-78.57684,753.697876
,38.70315,-78.5768,754.521912
,38.70314,-78.57677,753.99408
,38.70313,-78.57675,753.649231
,38.70313,-78.57672,752.958801
,38.70313,-78.57669,752.268372
,38.70316,-78.57668,751.899658
,38.70316,-78.57664,751.072998
,38.70318,-78.57662,750.659424
,38.70319,-78.5766,750.292236
,38.70321,-78.57657,749.800842
,38.70323,-78.57655,749.630554
,38.70326,-78.57654,749.772644
,38.70328,-78.57654,749.940552
,38.7033,-78.57655,750.084045
,38.70332,-78.57654,750.277161
,38.70335,-78.57654,750.529785
,38.70337,-78.57654,750.698425
,38.7034,-78.57652,750.916931
,38.70343,-78.57651,750.900818
,38.70345,-78.5765,750.802185
,38.70347,-78.5765,751.069092
,38.7035,-78.57649,750.274902
,38.70352,-78.57646,749.350586
,38.70353,-78.57643,748.77832
,38.70355,-78.57641,748.555908
,38.70357,-78.57639,748.560913
,38.70359,-78.57637,748.794739
,38.70361,-78.57634,749.324158
,38.70364,-78.57632,750.374756
,38.70365,-78.57631,750.863464
,38.70367,-78.57629,752.007935
,38.70369,-78.57626,753.680298
,38.70371,-78.57623,754.477295
,38.70373,-78.57619,754.587158
,38.70374,-78.57615,754.244202
,38.70377,-78.57613,754.22644
,38.70381,-78.57611,753.664673
,38.70384,-78.57612,753.55072
,38.70385,-78.57612,753.479004
,38.70389,-78.57611,753.250427
,38.70391,-78.5761,753.241943
,38.70392,-78.57607,753.55304
,38.70393,-78.57603,754.114319
,38.70393,-78.57601,754.382568
,38.70395,-78.57598,755.185547
,38.70397,-78.57595,755.791626
,38.70399,-78.57594,756.343018
,38.70401,-78.57591,757.114929
,38.70402,-78.57589,757.620911
,38.70404,-78.57587,757.702393
,38.70406,-78.57586,757.17041
,38.70408,-78.57585,756.664246
,38.7041,-78.57583,756.342285
,38.70412,-78.57581,756.069702
,38.70414,-78.57579,755.849976
,38.70414,-78.57576,756.392151
,38.70416,-78.57572,756.648682
,38.70418,-78.57571,756.390625
,38.70419,-78.57567,756.614319
,38.70421,-78.57565,756.463379
,38.70423,-78.57563,756.478455
,38.70425,-78.5756,756.832031
,38.70427,-78.57557,757.43457
,38.70428,-78.57555,757.947754
,38.70429,-78.57552,758.796387
,38.70428,-78.57549,759.356445
,38.70428,-78.57546,760.061768
,38.70429,-78.57544,760.843445
,38.70432,-78.57541,761.157532
,38.70433,-78.57539,760.590149
,38.70436,-78.57536,759.100464
,38.70438,-78.57533,758.318848
,38.70439,-78.57531,758.03656
,38.70441,-78.57528,757.526245
,38.70443,-78.57525,757.190125
,38.70445,-78.57522,757.022217
,38.70447,-78.57519,757.027832
,38.70448,-78.57516,757.410034
,38.70451,-78.57511,757.630188
,38.70453,-78.57509,757.726807
,38.70455,-78.57506,758.223755
,38.70457,-78.57504,758.763489
,38.70459,-78.57503,758.914551
,38.7046,-78.57501,759.169189
,38.70462,-78.57499,759.110901
,38.70466,-78.57497,758.440063
,38.70467,-78.57496,758.434265
,38.7047,-78.57493,758.445496
,38.70472,-78.5749,758.805786
,38.70476,-78.57489,757.949768
,38.70477,-78.57488,757.988098
,38.7048,-78.57486,757.776672
,38.70483,-78.57485,757.141296
,38.70486,-78.57484,756.635376
,38.70487,-78.57482,757.028992
,38.7049,-78.57479,757.384155
,38.70492,-78.57476,757.930603
,38.70494,-78.57474,758.191223
,38.70496,-78.57472,758.466003
,38.70497,-78.57471,758.604736
,38.705,-78.57468,759.041565
,38.70502,-78.57466,759.347534
,38.70503,-78.57464,759.810913
,38.70505,-78.5746,760.760925
,38.70506,-78.5746,760.615173
,38.70509,-78.57459,760.493408
,38.70511,-78.57459,760.203247
,38.70513,-78.57459,759.913025
,38.70516,-78.57457,760.001038
,38.70518,-78.57457,759.731018
,38.7052,-78.57456,759.716919
,38.70522,-78.57454,759.995544
,38.70524,-78.57451,760.608032
